OBJECTID,station_eu,component_,statistics,statisti_1,statistic_,station__1,country_na,type_of_st,station_ty,station__2,station_la,nb_luabloc,nb_luAgloc2010,nb_luFrloc,nb_luGUloc,nb_luIdloc2010,nb_luUrloc2010,nb_pop2010,nb_proxAg_empl,nb_proxAg_gva,nb_proxId_empl,nb_proxId_gva,nb_proxUr_empl,nb_proxUr_gva,nb_rHloc,nb_rLloc,nb_rMloc,nb_toploc,re_coastal,re_mdtall,re_tempall,re_windspa,r_proxIf2010,r_proxIn2010,r_proxUr2010
1408,IT1792A,8,2010,day,49.037,IT1792A,ITALY,Traffic,urban,9.503333,45.528057,0,2200,0,0,1100,0,0,45.5004997,2.0297,3900770,144.3560028,0,0,0,137,0,2.0002301,5.1198502,131,13.0733004,0.893081,37721.69922,99883.89844,8683.389648
1409,IT1794A,8,2010,day,12.126,IT1794A,ITALY,Industrial,suburban,15.311666,38.208057,0,1100,0,0,1300,100,0,0,0.27646,2130260,174.8430023,0,0,0,0,0,1.96771,2.3494799,6,17.3111,0,53695.69922,91322.39844,6277.149902
1410,IT1796A,8,2010,day,11.296,IT1796A,ITALY,Background,rural,13.674723,43.335556,0,5400,0,1400,0,0,0,424.9039917,0.606124,26646.80078,0,0,0,0,0,0,1.7986701,3.4216199,103,15.1197004,2.8996401,18475.90039,0,1360.050049
1411,IT1799A,8,2010,day,27.458,IT1799A,ITALY,Background,urban,14.672778,41.566944,0,600,0,0,100,2600,0,27.9270992,0.291625,2082180,48.8055992,105461,6.1599898,0,0,0,1.88352,4.7298498,729,11.8472004,1.3467799,66782.79688,67778.39844,19982.30078
1412,IT1801A,8,2010,day,32.933,IT1801A,ITALY,Traffic,urban,14.993334,41.998055,0,200,0,0,0,2900,0,0,0.125787,118982,0,114250,6.6733198,0,0,0,1.9595,2.7657399,34,15.9004002,0.863573,54080.60156,2853.830078,16059
1413,IT1804A,8,2010,day,46.746,IT1804A,ITALY,Traffic,urban,14.047223,41.484165,0,800,0,0,0,2800,0,20.1196003,0.579793,357604,3.8919799,141274,8.3512096,0,0,1,1.74272,4.5743799,186,12.5591002,0.925185,35027.30078,8561.480469,8421.839844
1414,IT1806A,8,2010,day,5.887,IT1806A,ITALY,Background,rural,14.525556,41.418892,0,3600,100,0,500,0,0,502.6870117,0.76536,148727,5.35671,0,0,0,0,0,1.35607,4.8082299,884,11.8367996,1.23172,19630.69922,17836.40039,0
1415,IT1815A,8,2010,day,29.362,IT1815A,ITALY,Industrial,suburban,13.630278,43.441113,0,1800,0,0,900,200,0,184.2980042,0.769468,2245590,53.6815987,19358.5,1.12889,0,0,0,1.91403,3.3332601,32,15.1560001,2.9416699,52733.39844,36386.30078,7061.790039
1416,IT1817A,8,2010,day,28.31,IT1817A,ITALY,Traffic,suburban,15.254167,40.67778,0,4000,700,0,0,300,0,1452.630005,2.2165501,0,0,38828.30078,2.2046399,0,0,0,1.49552,4.5171399,170,12.2403002,0,33487.60156,0,993.882019
1417,IT1822A,8,2010,day,24.462,IT1822A,ITALY,Traffic,urban,16.291666,41.231667,0,0,0,0,0,2900,0,0,0.311151,2026840,78.7914963,161242,9.1201096,0,0,0,2.00365,3.97031,156,15.4341002,1.64666,32332.90039,75626.39844,28247.19922
1418,IT1829A,8,2010,day,39.088,IT1829A,ITALY,Traffic,urban,15.552778,38.198334,0,0,0,0,0,2800,0,0,0.141581,0,0,127665,6.7745299,0,0,19,1.8411,2.6989701,32,0,0.874762,68707.39844,59216.89844,20871.5
1419,IT1830A,8,2010,day,33.723,IT1830A,ITALY,Traffic,suburban,8.620833,44.918335,0,100,0,0,700,1500,0,0,0.336794,2415950,160.3079987,72234.5,4.36164,0,0,0,2.0041399,4.74264,92,13.1816998,1.01981,88723,93462.79688,16268.2998
1420,IT1832A,8,2010,day,12.981,IT1832A,ITALY,Background,rural,11.900556,45.889168,0,1600,1700,0,0,0,0,1022.640015,1.11955,0,0,0,0,0,0,0,1.4956,4.8070402,847,10.8013,0.379529,39838.69922,0,0
1421,IT1833A,8,2010,day,26.494,IT1833A,ITALY,Industrial,urban,11.525,45.532223,0,3200,0,0,500,1100,0,295.4089966,0.816749,10513100,314.9020081,45189,2.9322701,0,46,0,1.86017,4.8210001,34,12.8656998,0.481739,64088.39844,131989,11612.7002
1422,IT1834A,8,2010,day,59.36,IT1834A,ITALY,Traffic,urban,12.548889,41.910278,0,0,0,0,400,1700,0,0,0.143205,10894200,200.2539978,180154,11.6204996,0,3,20,2.00037,4.45925,33,14.7891998,2.4208901,93919.29688,212610,15117.5
1423,IT1835A,8,2010,day,42.529,IT1835A,ITALY,Background,urban,12.533611,41.947781,0,0,0,0,0,2800,0,0,0.0557612,3132420,52.0840988,334573,21.5809002,0,54,0,1.98722,4.4825201,41,14.8754997,2.41469,97383.60156,77766.70313,27567.09961
1424,IT1840A,8,2010,day,12.914,IT1840A,ITALY,Background,suburban,12.636389,43.730556,0,2800,1600,0,0,300,0,608.5369873,0.536247,1214630,37.1543007,17293.5,1.0395,0,0,0,1.66643,4.4397702,394,13.0354004,0.756909,41955.80078,24971,5230.959961
1425,IT1842A,8,2010,day,4.325,IT1842A,ITALY,Background,rural,13.336666,42.900558,0,2400,1800,0,0,0,0,1255.880005,1.36016,0,0,0,0,0,0,0,1.42632,4.6517901,942,10.5500002,1.08046,28291.30078,0,156.9290009
1426,IT1843A,8,2010,day,48.225,IT1843A,ITALY,Background,urban,13.619445,42.84861,0,400,200,0,1100,0,0,173.2250061,0.853331,6400280,192.6529999,0,0,0,0,0,1.76162,4.3877101,110,12.5862999,1.73217,48691.80078,157674,1621.599976
1427,IT1845A,8,2010,day,29.302,IT1845A,ITALY,Background,suburban,11.147223,43.822498,0,2800,0,100,300,1000,0,297.54599,0.386028,2591170,74.9204025,98268.29688,5.9753499,0,81,0,1.97812,4.8502798,37,13.1622,0.621557,51001.30078,89182,12188.09961
1428,IT1850A,8,2010,day,60.55,IT1850A,ITALY,Traffic,urban,8.901388,44.46278,0,400,100,0,700,1400,0,18.7126007,0.323352,9301380,308.0509949,156382,9.6327,0,157,0,1.4511499,3.73892,53,13.4131002,1.50431,57544.80078,73486,13077.40039
1429,IT1853A,8,2010,day,23.593,IT1853A,ITALY,Traffic,suburban,12.496111,45.949169,0,1500,0,0,0,2700,0,47.3871002,0.507298,75311.20313,0,108227,6.5389299,0,0,0,1.9125,4.6897202,25,11.9046001,0,39261.39844,3567.280029,19773
1430,IT1856A,8,2010,day,21.72,IT1856A,ITALY,Traffic,suburban,13.381945,42.364166,0,500,0,200,700,1100,0,15.7209997,0.206172,2227510,78.8953018,31265.30078,1.82739,0,0,0,1.6374201,4.7976198,667,8.90979,1.42514,60624.19922,114866,13286.59961
1431,IT1857A,8,2010,day,37.826,IT1857A,ITALY,Traffic,urban,13.709444,42.657223,0,700,0,0,0,2800,0,48.9413986,0.703653,876181,47.2473984,121519,7.64185,0,0,0,1.62313,4.3804998,257,12.2082996,1.59495,74288.60156,31392.09961,14803.59961
1432,IT1859A,8,2010,day,62.2,IT1859A,ITALY,Traffic,urban,11.110278,46.104164,0,400,0,0,300,2000,0,0,0.513124,10942300,223.9450073,67645.5,4.45961,0,0,20,1.12997,5.0965099,195,8.1960897,0,60816.60156,164808,9729.580078
1433,IT1862A,8,2010,day,41.589,IT1862A,ITALY,Traffic,urban,12.218333,45.490276,0,0,0,600,0,1700,0,0,0.562543,3933610,82.0295029,160229,9.6283398,0,0,0,2.0043199,4.1779199,2,13.9224005,0.604497,75058.5,134843,18046.80078
1434,IT1864A,8,2010,day,4.614,IT1864A,ITALY,Background,rural,11.803056,46.339722,0,4100,1400,0,0,0,0,252.6100006,0.663185,0,0,0,0,0,0,0,1.41798,5.0458498,2020,3.6896901,0.369306,12894.7002,0,0
1435,IT1866A,8,2010,day,24.825,IT1866A,ITALY,Background,suburban,10.796667,45.193611,0,1400,0,0,0,2700,0,133.6889954,2.07845,2166340,1.34989,89957.60156,5.9600902,0,0,0,2.0043199,5.0703301,29,13.6871996,1.58394,34257.5,48515,18674.5
1436,IT1867A,8,2010,day,30.872,IT1867A,ITALY,Industrial,rural,10.842222,45.155281,0,1200,0,0,500,0,0,267.3770142,1.4352601,9531900,344.2219849,0,0,0,0,0,2.0043199,5.0580502,26,13.7243996,1.56883,72364.10156,281102,4864.790039
1437,IT1868A,8,2010,day,35.016,IT1868A,ITALY,Background,urban,10.795556,45.160557,0,0,0,0,0,2900,0,0,0.777184,1809530,13.4989004,89957.60156,5.9600902,0,0,0,1.99569,5.0716701,26,13.7068996,1.58217,44072.80078,39953.60156,14855.90039
1438,IT1871A,8,2010,day,28.789,IT1871A,ITALY,Industrial,suburban,11.665833,45.226665,0,800,0,0,0,2300,0,182.3959961,1.8835599,5096370,110.9140015,120180,7.67274,0,0,0,1.97458,4.69134,10,13.6623001,1.70147,60046.80078,69918.70313,12188.09961
1439,IT1874A,8,2010,day,21.729,IT1874A,ITALY,Industrial,urban,8.754723,45.281113,0,4200,0,0,0,1300,0,467.2470093,1.42179,739550,55.9412003,54920.89844,3.6536801,0,0,0,2.0043099,4.9763799,111,13.1526003,0,24442.09961,27824.80078,3452.429932
1440,IT1875A,8,2010,day,31.234,IT1875A,ITALY,Background,urban,8.744445,45.253887,0,1200,0,0,0,2900,0,0,1.0534101,1026310,70.2851028,101996,6.7854099,0,0,0,2.0043199,4.9623699,107,13.1816998,0.494977,40993.5,34959.39844,14489.7998
1441,IT1878A,8,2010,day,26.435,IT1878A,ITALY,Background,suburban,8.402499,45.31889,0,1300,0,0,0,2700,0,26.5002995,0.415225,2276540,114.6880035,107888,6.1842098,0,0,0,2.0043199,5.0108099,131,12.8473997,0.882108,50231.39844,104878,15954.40039
1442,IT1883A,8,2010,day,20.816,IT1883A,ITALY,Background,urban,8.485556,44.315277,0,700,0,0,0,2800,0,0,0.423401,374165,15.2482004,198753,13.0867996,0,0,0,1.76591,2.45155,55,0,2.39167,63318.60156,25684.40039,14751.2998
1443,IT1885A,8,2010,day,40.758,IT1885A,ITALY,Traffic,urban,8.959722,44.433334,0,0,500,0,300,1200,0,93.5628967,0.337723,4205410,190.5740051,182446,11.2382002,21,85,0,1.4395,3.5667701,34,13.6375999,1.49552,48306.89844,41380.5,12763.5
1444,IT1887A,8,2010,day,61.941,IT1887A,ITALY,Traffic,urban,8.911944,44.413891,0,0,0,300,0,1200,0,0,0.0651837,3314850,127.9189987,156382,9.6327,12,179,0,1.7990299,2,10,14.0696001,1.51366,81794.5,97743.5,15954.40039
1445,IT1890A,8,2010,day,1.333,IT1890A,ITALY,Background,urban,14.266666,37.549999,0,8100,0,0,0,0,0,749.3989868,0.810212,0,0,0,0,0,0,0,1.68677,4.7024298,693,14.3851004,0.632815,39838.69922,0,1569.290039
1446,IT1895A,8,2010,day,14.722,IT1895A,ITALY,Industrial,rural,16.548332,40.42028,0,1300,0,0,1300,0,0,0,0.762288,1664300,81.7176971,0,0,0,25,0,1.90521,4.3804998,61,15.1612997,0,22902.5,145545,784.6439819
1447,IT1897A,8,2010,day,13.48,IT1897A,ITALY,Industrial,urban,15.785278,41.047779,0,2200,0,0,500,900,0,77.8188019,0.466325,534319,35.6721001,44410,2.46035,0,0,0,1.8919899,4.6669402,305,14.2321997,1.53234,21940.19922,42807.39844,5858.669922
1448,IT1898A,8,2010,day,11.839,IT1898A,ITALY,Unknown,urban,12.916389,38.023056,0,700,300,0,0,2300,0,110.814003,0.60521,0,0,64454,3.8567901,0,0,0,1.7440799,2.4771199,35,16.9361992,0.94887,26751.59961,0,7218.720215
1449,IT1899A,8,2010,day,21.695,IT1899A,ITALY,Unknown,urban,15.026944,37.516388,0,2100,0,0,1200,0,0,298.3420105,0.84529,4617960,144.9210052,0,0,0,0,0,1.95183,3.7704101,161,16.2674999,0,67552.60156,137697,10252.7002
1450,IT1901A,8,2010,day,21.744,IT1901A,ITALY,Traffic,urban,12.5765,43.352839,0,400,0,0,0,2800,0,14.9281998,0.574495,0,0,152992,8.3930397,0,0,0,1.66854,4.81252,503,11.9091997,0.740852,41763.30078,0,15326.7002
1451,IT1902A,8,2010,day,12.05,IT1902A,ITALY,Background,rural,12.468055,43.066944,0,8100,0,0,0,0,0,432.9169922,0.789848,577856,4.2871399,0,0,0,0,0,1.90244,4.97609,298,12.9288998,0,192.4579926,25684.40039,1150.810059
1452,IT1909A,8,2010,day,20.967,IT1909A,ITALY,Background,rural,12.061666,44.130276,0,3300,0,0,0,1800,0,333.1640015,1.71453,2211620,48.0276985,148577,9.6913996,0,5,0,1.8940901,4.4436102,56,13.5164003,0,37721.69922,30678.59961,6224.839844
1453,IT1910A,8,2010,day,26.145,IT1910A,ITALY,Background,suburban,10.370833,44.926113,0,3800,0,0,0,1700,0,260.0669861,0.870904,1677460,69.3234024,134638,8.0264301,0,0,0,2.0042,4.9981298,27,13.5565996,1.54299,37529.19922,34959.39844,8055.669922
1454,IT1912A,8,2010,day,25.492,IT1912A,ITALY,Background,urban,10.049167,44.862221,0,2500,0,0,0,2400,0,108.3610001,0.731032,1839790,20.1667995,164558,9.8100901,0,0,0,2.00155,4.9150801,82,13.1879997,1.0064501,58122.19922,36386.30078,14855.90039
1455,IT1913A,8,2010,day,38.288,IT1913A,ITALY,Traffic,urban,10.730277,44.588055,0,2100,0,0,400,1400,0,171.9069977,1.77281,2405520,113.3430023,102124,6.3627801,0,0,0,1.94111,4.9125299,102,13.0971003,1.50545,49269.19922,38526.60156,6747.930176
1456,IT1915A,8,2010,day,10.993,IT1915A,ITALY,Background,rural,12.627501,43.932777,0,7900,0,0,0,200,0,916.4970093,2.15396,0,0,32636.5,2.0773799,0,0,0,1.87626,3.88762,167,13.9405003,0,22902.5,0,156.9290009
1457,IT1919A,8,2010,day,15.523,IT1919A,ITALY,Background,rural,11.942223,44.741669,0,5400,0,0,0,300,0,1023.539978,2.0736101,0,0,0,0,0,0,0,2.0043199,4.3784299,0,14.2286997,1.27054,28098.80078,0,2406.23999
1458,IT1920A,8,2010,day,48.397,IT1920A,ITALY,Traffic,urban,10.81,44.544998,0,0,0,0,800,1200,0,0,0.626132,10262000,379.506012,75830.89844,4.7618399,0,0,0,1.96761,4.91574,111,13.0797997,1.00538,50039,269686,12606.59961
1459,IT1921A,8,2010,day,15.702,IT1921A,ITALY,Background,rural,11.179167,44.929447,0,6300,0,0,0,700,0,717.2659912,2.4642601,0,0,30332.40039,1.90474,0,0,0,2.0043199,4.9363399,7,13.8908997,2.2311599,9622.879883,0,2301.620117
1460,IT1922A,8,2010,day,28.19,IT1922A,ITALY,Background,suburban,11.003889,44.486668,0,3000,0,100,0,1000,0,456.4419861,1.34556,2912190,120.1569977,45498.60156,2.85711,0,0,0,1.97641,4.9502301,118,13.1392002,0.521842,40993.5,99883.89844,13809.7002
1461,IT1923A,8,2010,day,48.833,IT1923A,ITALY,Traffic,urban,9.693334,45.048889,0,0,0,0,0,2900,0,0,0.139924,1728360,38.7783012,156110,8.7707796,0,0,0,2.0033901,4.9334502,63,13.3781004,0,76983.10156,54936.10156,29973.40039
1462,IT1924A,8,2010,day,18.429,IT1924A,ITALY,Background,rural,10.019166,44.989445,0,8100,0,0,0,0,0,689.2089844,1.31813,0,0,0,0,0,0,0,2.0043199,4.9670601,41,13.5735998,0,34065,0,156.9290009
1463,IT1925A,8,2010,day,26.162,IT1925A,ITALY,Background,suburban,11.421667,44.606667,0,4600,0,0,0,1400,0,131.9980011,1.52545,443969,4.6932101,194513,12.0951996,0,0,0,2.0043199,4.8178601,18,14.1381998,1.73327,43880.30078,33532.39844,2406.23999
1464,IT1927A,8,2010,day,13.969,IT1927A,ITALY,Background,rural,11.982222,44.641392,0,8100,0,0,0,0,0,1187.310059,2.4201701,0,0,0,0,0,0,0,2.0043199,4.3254099,0,14.4011002,1.3251899,14819.2002,0,0
1465,IT1928A,8,2010,day,17.206,IT1928A,ITALY,Background,suburban,12.332222,44.28389,0,3200,0,2300,0,100,0,360.8989868,1.8093801,0,0,0,0,0,0,0,2.0043199,3.1631701,0,14.8660002,0.698345,45035.10156,0,6695.629883
1466,IT1930A,8,2010,day,24.892,IT1930A,ITALY,Background,rural,11.114722,46.196945,0,8100,0,0,0,0,0,465.5130005,0.774461,3388590,140.3390045,0,0,0,0,0,0.931775,5.1176,207,7.8972101,0,55235.30078,46374.69922,3609.360107
1467,IT1932A,8,2010,day,26.654,IT1932A,ITALY,Traffic,urban,18.173056,40.364445,0,300,0,0,0,2900,0,0,0.445566,0,0,92184.10156,5.0654202,0,83,0,2.0043199,3.99579,50,16.3705997,2.0186601,44842.60156,0,27881
1468,IT1935A,8,2010,day,23.735,IT1935A,ITALY,Background,urban,12.127837,45.440274,0,2600,0,300,300,1500,0,354.1700134,1.96007,1635550,62.8311005,64091.39844,3.8513401,0,0,0,2.0042601,4.26647,2,13.8422003,0,44457.69922,41380.5,12083.5
1469,IT1936A,8,2010,day,31.392,IT1936A,ITALY,Industrial,suburban,12.205555,45.438335,0,2300,0,100,400,1200,0,309.8989868,1.49086,3395320,69.8124008,96137.10156,5.77701,0,0,0,2.00384,4.1104202,0,14.0390997,0,81217.10156,266833,6277.149902
1470,IT1940A,8,2010,day,19.567,IT1940A,ITALY,Background,suburban,16.258333,38.237221,0,2200,0,0,0,2600,0,201.397995,1.00423,0,0,158681,8.4256401,0,0,0,2.0035901,2.90646,19,0,0,35219.80078,0,13025.09961
1471,IT1942A,8,2010,day,4.71,IT1942A,ITALY,Background,rural,11.094167,42.670555,0,7300,100,0,0,0,0,596.8980103,0.906559,0,0,0,0,0,0,0,1.8035001,3.6282401,32,15.4212999,0.945464,14819.2002,0,1046.189941
1472,IT1944A,8,2010,day,15.888,IT1944A,ITALY,Background,suburban,8.643055,44.391392,0,2200,400,0,100,1100,0,112.2750015,0.273601,3778690,66.6511993,104255,6.4218001,0,165,0,1.63017,2.5569699,22,0,1.49913,42533.10156,37099.69922,4812.479981
1473,IT1952A,8,2010,day,16.236,IT1952A,ITALY,Background,suburban,18,40.48,0,2700,0,0,0,1900,0,347.3619995,2.0156,0,0,92866.20313,5.5021901,0,0,0,2.0043199,3.92542,38,16.2395992,0.94866,22710,0,10305
1474,IT1953A,8,2010,day,31.023,IT1953A,ITALY,Industrial,suburban,18.304998,40.336109,0,8100,0,0,0,0,0,1487.430054,1.50363,0,0,0,0,0,0,0,2.0042601,3.5767601,27,16.5884991,1.00722,16743.80078,0,209.2380066
1475,IT1955A,8,2010,day,14.542,IT1955A,ITALY,Background,suburban,18.172777,40.358055,0,0,0,0,0,2900,0,0,0.224584,0,0,92184.10156,5.0654202,0,0,0,2.0041399,4.0180101,50,16.3638,2.0170801,59277,0,33582.69922
1476,IT1962A,8,2010,day,30.284,IT1962A,ITALY,Background,urban,14.033334,41.478889,0,4300,0,0,0,800,0,321.9140015,0.572504,272461,0,32601.69922,1.9272,0,0,0,1.67435,4.5598502,199,12.6182003,0.922375,32332.90039,22830.59961,7375.649902
1477,IT1966A,8,2010,day,30.532,IT1966A,ITALY,Traffic,urban,9.622222,45.25111,0,5600,0,0,0,1400,0,766.0880127,2.9410701,0,0,63789.30078,4.3578601,0,0,0,2.0040801,5.0198998,65,13.3480997,0.991277,21940.19922,14982.59961,2144.689941
1478,IT1967A,8,2010,day,27.243,IT1967A,ITALY,Background,urban,9.880278,46.168613,0,800,0,0,0,2900,0,0,0.237042,4259280,176.7149963,118027,8.1751003,0,0,0,1.21513,5.3185802,292,4.3477898,0.741933,60046.80078,27111.30078,14228.2002
1479,IT1975A,8,2010,day,29.754,IT1975A,ITALY,Background,urban,9.669167,45.038334,0,2200,0,1700,0,500,0,142.5950012,0.616239,1046530,17.5599995,0,0,0,22,0,2.00278,4.92378,63,13.3395996,0,57929.80078,33532.39844,17523.69922
1480,IT1989A,8,2010,day,27.146,IT1989A,ITALY,Traffic,urban,15.645278,38.105831,0,0,0,0,300,2400,0,0,0.0413959,3327150,55.4034996,122063,6.4812598,0,0,0,1.8766299,2.6989701,38,16.3717995,0,75443.39844,83474.39844,18674.5
1481,IT1992A,8,2010,day,9.668,IT1992A,ITALY,Traffic,urban,8.541389,39.311111,0,200,0,0,0,2900,0,0,0.402313,0,0,93058.60156,4.7733002,0,0,0,1.81451,3.96504,180,16.382,0.989973,48499.30078,55649.60156,16111.2998
1482,IT1994A,8,2010,day,14.37,IT1994A,ITALY,Industrial,urban,8.794168,39.546665,0,800,0,0,0,2700,0,49.2542992,0.397676,364630,5.6529698,75139.79688,3.73085,0,0,0,2.0043199,4.4545898,57,16.0503006,1.63499,33487.60156,24971,12868.2002
1483,IT2003A,8,2010,day,25.989,IT2003A,ITALY,Traffic,urban,16.28611,41.316666,0,0,0,0,0,2800,0,0,0.110733,2529220,138.1710052,161242,9.1201096,0,35,0,2.0007,2.8266101,16,16.0541992,1.7020299,69092.29688,117720,17209.80078
1484,IT2018A,8,2010,day,15.883,IT2018A,ITALY,Traffic,suburban,17.587502,40.5275,0,100,0,0,0,2900,0,0,1.92695,1045360,30.2668991,120726,7.1528502,0,0,0,2.0043199,4.3529701,145,15.8780003,0,48691.80078,22117.09961,15169.7998
1485,IT2026A,8,2010,day,13.357,IT2026A,ITALY,Industrial,suburban,16.070002,38.400833,0,2100,0,0,0,2600,0,201.397995,1.58991,558759,2.07763,158681,8.4256401,0,0,0,1.8709199,4.1814299,226,14.4490995,0,39838.69922,13555.7002,8840.320313
1486,IT2028A,8,2010,day,26.385,IT2028A,ITALY,Background,urban,15.638611,38.105,0,100,0,200,0,1400,0,0,0.0091991,2133440,29.0867996,73237.5,3.8887501,0,172,0,1.94005,2.1505201,11,0,0,56390.10156,57790,13862
1487,IT2038A,8,2010,day,25.606,IT2038A,ITALY,Traffic,urban,8.206944,44.051945,0,5100,0,0,0,1000,0,526.3270264,1.0756299,0,0,61154.89844,4.02671,0,0,13,1.9043601,3.1461301,7,14.9182997,2.34659,41570.89844,0,8160.290039
1488,IT2039A,8,2010,day,43.067,IT2039A,ITALY,Traffic,urban,9.2225,44.351665,0,0,0,0,0,2900,0,0,0.310007,0,0,338828,20.8708992,0,0,0,1.41801,2.858,7,13.9989004,1.40776,56582.5,0,14646.7002
1489,LT00002,8,2010,day,12.167,LT00002,LITHUANIA,Background,urban,25.210835,54.686111,0,0,0,1900,0,300,0,0,0.0329094,1371110,25.8589001,0,0,0,46,0,1.96106,5.4326801,172,6.96732,1.8708301,37345.5,31079.30078,3194.909912
1490,LT00003,8,2010,day,25.9,LT00003,LITHUANIA,Traffic,urban,25.289444,54.715279,0,0,0,0,1200,100,0,0,0.0103292,3716430,85.5578003,0,0,0,21,18,1.9800299,5.4303098,120,6.92941,1.87708,40120.39844,87240.20313,3394.600098
1491,LT00004,8,2010,day,16.443,LT00004,LITHUANIA,Industrial,urban,25.248903,54.673333,0,0,0,0,100,2800,0,0,0.007807,3292470,75.0226974,110158,3.02038,0,0,0,1.98053,5.43612,123,6.9463701,1.8764,38733,82332.89844,3066.550049
1492,LT00012,8,2010,day,14.472,LT00012,LITHUANIA,Background,urban,24.36557,55.725,0,0,0,0,100,2400,0,0,0.011475,1461610,20.9470997,33030,0.59199,7,35,0,2.0041399,5.1587801,52,7.5907998,1.77563,45785.80078,62703.89844,6104.569824
1493,LT00033,8,2010,day,21.385,LT00033,LITHUANIA,Traffic,urban,21.17946,55.69,0,0,0,0,600,1200,0,0,0.0484731,6380750,69.4997025,26087,0.62749,0,0,28,2.0043199,3.6923599,12,8.3951302,3.5741999,40467.30078,100599,3095.070068
1494,LT00041,8,2010,day,17.478,LT00041,LITHUANIA,Traffic,urban,23.986222,54.895128,0,0,0,0,1000,400,0,0,0.0008738,1803040,58.8619003,18501.90039,0.362813,0,0,10,1.9900399,5.2912402,32,7.53087,0.901658,23471,100054,2496.030029
1495,LT00042,8,2010,day,10.197,LT00042,LITHUANIA,Industrial,urban,24.283894,55.072222,0,500,0,0,0,2600,0,0,0.108129,516306,10.3267002,80174.79688,1.57219,0,0,0,1.98882,5.3186698,41,7.5407701,0.898716,30061.40039,60250.30078,4164.799805
1496,LT00043,8,2010,day,8.916,LT00043,LITHUANIA,Industrial,urban,23.95778,55.28,0,0,0,0,0,2600,0,0,0.144827,294456,12.3920002,80174.79688,1.57219,0,0,0,2.00352,5.2627301,45,7.6237302,1.79062,26014.69922,18265.90039,4307.430176
1497,LT00044,8,2010,day,8.916,LT00044,LITHUANIA,Background,urban,23.835835,54.883614,0,6800,0,0,100,100,0,456.7219849,0.178686,375129,13.2180996,0,0,0,0,0,2.0042801,5.2714801,74,7.5476999,0.902497,22430.40039,26444.69922,841.5170288
1498,LT00054,8,2010,day,3.359,LT00054,LITHUANIA,Background,rural,21.030848,55.376389,0,0,1900,0,0,0,0,454.4790039,0.117206,0,0,0,0,0,0,0,1.99261,2,0,0,2.6147399,7862.209961,0,0
1499,LU0100A,8,2010,day,59.526,LU0100A,LUXEMBOURG,Traffic,urban,6.126953,49.611389,0,0,0,500,0,1800,0,0,0.033895,5530590,88.5413971,188353,23.8990002,0,87,11,1.91188,5.30721,308,10.3458996,2.0490999,515250,82794.89844,38037.39844
1500,LU0103A,8,2010,day,11.819,LU0103A,LUXEMBOURG,Background,rural,6.176397,49.94389,0,100,1500,0,0,0,100,309.6900024,0.869111,65065.69922,2.37164,0,0,0,85,0,1.70375,5.2473898,500,9.7253704,4.3329401,162777,935.5360107,85.4773026
1501,LU0105A,8,2010,day,14.55,LU0105A,LUXEMBOURG,Background,rural,6.305281,49.7225,0,6300,300,0,0,0,0,561.3129883,0.912083,21688.59961,0,0,0,0,73,0,1.95924,5.3036399,317,10.3032999,4.0629601,169108,467.7680054,1538.589966
1502,LV00RP5,8,2010,day,34.232,LV00RP5,LATVIA,Background,urban,24.115872,56.950606,0,0,0,1200,500,600,0,0,0.584788,1391930,54.6557999,27528.80078,0.912961,0,0,15,1.99933,4.0734701,13,7.50104,1.00755,32336.30078,53705.89844,11419.40039
1503,LV00VN1,8,2010,day,29.312,LV00VN1,LATVIA,Background,urban,21.591989,57.404633,0,0,200,0,0,2700,0,22.1476002,0.0445235,2093480,10.8846998,89650.5,1.5124201,0,0,0,2.0042801,3.22124,9,7.8460302,0,25252.59961,133431,9389.290039
1504,LV0RKE2,8,2010,day,22.362,LV0RKE2,LATVIA,Background,urban,24.156508,56.935928,0,0,0,400,100,2400,0,0,0.892572,1992170,96.6100006,302817,10.0425997,0,0,0,2.00089,4.1697602,12,7.4728098,1.0047801,20818.5,104076,9280.530273
1515,MT00005,8,2010,day,34.798,MT00005,MALTA,Traffic,urban,14.489986,35.895836,0,0,0,0,100,1700,0,0,0.203235,2575750,70.8592987,137433,4.69697,0,93,12,1.96446,0,0,19.1986008,2.34357,227611,351953,5204.330078
1516,NL00002,8,2010,day,58.713,NL00002,NETHERLANDS,Traffic,urban,4.87612,52.385002,0,0,0,800,100,1700,0,0,0,1151130,106.2009964,385394,35.6516991,0,95,0,1.99893,4.34585,4,11.0460997,3.7277,130235,176549,28120.09961
1517,NL00003,8,2010,day,26.552,NL00003,NETHERLANDS,Background,urban,4.943897,52.388889,0,0,800,200,200,1300,100,975.65802,0.42812,580748,86.5341034,214108,19.8064995,0,0,0,2.0029199,4.4243302,2,11.0349998,3.7204001,102556,83119.70313,27253.40039
1518,NL00007,8,2010,day,58.079,NL00007,NETHERLANDS,Traffic,urban,4.845011,52.381111,0,0,0,0,500,1800,0,0,0,1996320,245.8350067,342572,31.6903992,10,0,0,2.0040901,4.30686,5,11.0538998,3.8550701,152086,206833,28890.59961
1519,NL00012,8,2010,day,44.833,NL00012,NETHERLANDS,Traffic,urban,4.888058,52.390003,0,0,0,0,0,900,100,0,0,1166680,105.2180023,171286,15.8451996,0,0,8,1.9972,4.3598399,4,11.0434999,3.7265201,133440,195879,16949.09961
